index;groups;target
103;33;133.9393939
104;33;135.2272727
105;33;136.5151515
106;33;137.8030303
107;33;139.0909091
108;33;140.3787879
109;33;141.6666667
110;33;142.9545455
111;33;144.2424242
112;33;145.530303
113;33;146.8181818
114;33;148.1060606
115;33;149.3939394
116;33;150.6818182
117;33;151.969697
118;33;153.2575758
119;33;154.5454545
120;33;155.8333333
121;33;157.1212121
122;33;158.4090909
123;33;159.6969697
124;33;160.9848485
125;33;162.2727273
126;33;163.5606061
127;33;164.8484848
128;33;166.1363636
129;33;167.4242424
130;33;168.7121212
131;33;170
0;34;1.666666667
1;34;3.333333333
2;34;5
3;34;6.666666667
4;34;8.333333333
5;34;10
6;34;11.66666667
7;34;13.33333333
8;34;15
9;34;16.66666667
10;34;18.33333333
11;34;20
12;34;21.66666667
13;34;23.33333333
14;34;25
15;34;26.66666667
16;34;28.33333333
17;34;30
18;34;31.66666667
19;34;33.33333333
20;34;35
21;34;36.66666667
22;34;38.33333333
23;34;40
24;34;41.66666667
25;34;43.33333333
26;34;45
27;34;46.66666667
28;34;48.33333333
29;34;50
30;34;51.66666667
31;34;53.33333333
32;34;55
33;34;56.66666667
34;34;58.33333333
35;34;60
36;34;61.66666667
37;34;63.33333333
38;34;65
39;34;66.66666667
40;34;68.33333333
41;34;70
42;34;71.66666667
43;34;73.33333333
44;34;75
45;34;76.66666667
46;34;78.33333333
47;34;80
48;34;81.66666667
49;34;83.33333333
50;34;85
51;34;86.66666667
52;34;88.33333333
53;34;90
54;34;91.66666667
55;34;93.33333333
56;34;95
57;34;96.66666667
58;34;98.33333333
59;34;100
60;34;101.6666667
61;34;103.3333333
62;34;105
63;34;106.6666667
64;34;108.3333333
65;34;110
66;34;111.6666667
67;34;113.3333333
68;34;115
69;34;116.6666667
70;34;118.3333333
71;34;120
72;34;121.6666667
73;34;123.3333333
74;34;125
75;34;126.6666667
76;34;128.3333333
77;34;130
78;34;131.6666667
79;34;133.3333333
80;34;135
81;34;136.6666667
82;34;138.3333333
83;34;140
84;34;141.6666667
85;34;143.3333333
86;34;145
87;34;146.6666667
88;34;148.3333333
89;34;150
90;34;151.6666667
91;34;153.3333333
92;34;155
93;34;156.6666667
94;34;158.3333333
95;34;160
96;34;161.6666667
97;34;163.3333333
98;34;165
99;34;166.6666667
100;34;168.3333333
101;34;170
102;34;171.6666667
103;34;173.3333333
104;34;175
105;34;176.6666667
106;34;178.3333333
107;34;180
108;34;181.6666667
109;34;183.3333333
110;34;185
111;34;186.6666667
112;34;188.3333333
113;34;190
114;34;191.6666667
115;34;193.3333333
116;34;195
117;34;196.6666667
118;34;198.3333333
119;34;200
120;34;201.6666667
121;34;203.3333333
122;34;205
123;34;206.6666667
124;34;208.3333333
125;34;210
126;34;211.6666667
127;34;213.3333333
128;34;215
129;34;216.6666667
130;34;218.3333333
131;34;220
132;34;221.6666667
133;34;223.3333333
134;34;225
135;34;226.6666667
136;34;228.3333333
137;34;230
138;34;231.6666667
139;34;233.3333333
140;34;235
141;34;236.6666667
142;34;238.3333333
143;34;240
0;35;1.333333333
1;35;2.666666667
2;35;4
3;35;5.333333333
4;35;6.666666667
5;35;8
6;35;9.333333333
7;35;10.66666667
8;35;12
9;35;13.33333333
10;35;14.66666667
11;35;16
12;35;17.33333333
13;35;18.66666667
14;35;20
15;35;21.33333333
16;35;22.66666667
17;35;24
18;35;25.33333333
19;35;26.66666667
20;35;28
21;35;29.33333333
22;35;30.66666667
23;35;32
24;35;33.33333333
25;35;34.66666667
26;35;36
27;35;37.33333333
28;35;38.66666667
29;35;40
30;35;41.33333333
31;35;42.66666667
32;35;44
33;35;45.33333333
34;35;46.66666667
35;35;48
36;35;49.33333333
37;35;50.66666667
38;35;52
39;35;53.33333333
40;35;54.66666667
41;35;56
42;35;57.33333333
43;35;58.66666667
44;35;60
45;35;61.33333333
46;35;62.66666667
47;35;64
48;35;65.33333333
49;35;66.66666667
50;35;68
51;35;69.33333333
52;35;70.66666667
53;35;72
54;35;73.33333333
55;35;74.66666667
56;35;76
57;35;77.33333333
58;35;78.66666667
59;35;80
60;35;81.33333333
61;35;82.66666667
62;35;84
63;35;85.33333333
64;35;86.66666667
65;35;88
66;35;89.33333333
67;35;90.66666667
68;35;92
69;35;93.33333333
70;35;94.66666667
71;35;96
72;35;97.33333333
73;35;98.66666667
74;35;100
75;35;101.3333333
76;35;102.6666667
77;35;104
78;35;105.3333333
79;35;106.6666667
80;35;108
81;35;109.3333333
82;35;110.6666667
83;35;112
84;35;113.3333333
85;35;114.6666667
86;35;116
87;35;117.3333333
88;35;118.6666667
89;35;120
90;35;121.3333333
91;35;122.6666667
92;35;124
93;35;125.3333333
94;35;126.6666667
95;35;128
96;35;129.3333333
97;35;130.6666667
98;35;132
99;35;133.3333333
100;35;134.6666667
101;35;136
102;35;137.3333333
103;35;138.6666667
104;35;140
105;35;141.3333333
106;35;142.6666667
107;35;144
108;35;145.3333333
109;35;146.6666667
110;35;148
111;35;149.3333333
112;35;150.6666667
113;35;152
114;35;153.3333333
115;35;154.6666667
116;35;156
117;35;157.3333333
118;35;158.6666667
119;35;160
120;35;161.3333333
121;35;162.6666667
122;35;164
123;35;165.3333333
124;35;166.6666667
125;35;168
126;35;169.3333333
127;35;170.6666667
128;35;172
129;35;173.3333333
130;35;174.6666667
131;35;176
132;35;177.3333333
133;35;178.6666667
134;35;180
0;36;1.205673759
1;36;2.411347518
2;36;3.617021277
3;36;4.822695035
4;36;6.028368794
5;36;7.234042553
6;36;8.439716312
7;36;9.645390071
8;36;10.85106383
9;36;12.05673759
10;36;13.26241135
11;36;14.46808511
12;36;15.67375887
13;36;16.87943262
14;36;18.08510638
15;36;19.29078014
16;36;20.4964539
17;36;21.70212766
18;36;22.90780142
19;36;24.11347518
20;36;25.31914894
21;36;26.5248227
22;36;27.73049645
23;36;28.93617021
24;36;30.14184397
25;36;31.34751773
26;36;32.55319149
27;36;33.75886525
28;36;34.96453901
29;36;36.17021277
30;36;37.37588652
31;36;38.58156028
32;36;39.78723404
33;36;40.9929078
34;36;42.19858156
35;36;43.40425532
36;36;44.60992908
37;36;45.81560284
38;36;47.0212766
39;36;48.22695035
40;36;49.43262411
41;36;50.63829787
42;36;51.84397163
43;36;53.04964539
44;36;54.25531915
45;36;55.46099291
46;36;56.66666667
47;36;57.87234043
48;36;59.07801418
49;36;60.28368794
50;36;61.4893617
51;36;62.69503546
52;36;63.90070922
53;36;65.10638298
54;36;66.31205674
55;36;67.5177305
56;36;68.72340426
57;36;69.92907801
58;36;71.13475177
59;36;72.34042553
60;36;73.54609929
61;36;74.75177305
62;36;75.95744681
63;36;77.16312057
64;36;78.36879433
65;36;79.57446809
66;36;80.78014184
67;36;81.9858156
68;36;83.19148936
69;36;84.39716312
70;36;85.60283688
71;36;86.80851064
72;36;88.0141844
73;36;89.21985816
74;36;90.42553191
75;36;91.63120567
76;36;92.83687943
77;36;94.04255319
78;36;95.24822695
79;36;96.45390071
80;36;97.65957447
81;36;98.86524823
82;36;100.070922
83;36;101.2765957
84;36;102.4822695
85;36;103.6879433
86;36;104.893617
87;36;106.0992908
88;36;107.3049645
89;36;108.5106383
90;36;109.7163121
91;36;110.9219858
92;36;112.1276596
93;36;113.3333333
94;36;114.5390071
95;36;115.7446809
96;36;116.9503546
97;36;118.1560284
98;36;119.3617021
99;36;120.5673759
100;36;121.7730496
101;36;122.9787234
102;36;124.1843972
103;36;125.3900709
104;36;126.5957447
105;36;127.8014184
106;36;129.0070922
107;36;130.212766
108;36;131.4184397
109;36;132.6241135
110;36;133.8297872
111;36;135.035461
112;36;136.2411348
113;36;137.4468085
114;36;138.6524823
115;36;139.858156
116;36;141.0638298
117;36;142.2695035
118;36;143.4751773
119;36;144.6808511
120;36;145.8865248
121;36;147.0921986
122;36;148.2978723
123;36;149.5035461
124;36;150.7092199
125;36;151.9148936
126;36;153.1205674
127;36;154.3262411
128;36;155.5319149
129;36;156.7375887
130;36;157.9432624
131;36;159.1489362
132;36;160.3546099
133;36;161.5602837
134;36;162.7659574
135;36;163.9716312
136;36;165.177305
137;36;166.3829787
138;36;167.5886525
139;36;168.7943262
140;36;170
0;37;1.275167785
1;37;2.55033557
2;37;3.825503356
3;37;5.100671141
4;37;6.375838926
5;37;7.651006711
6;37;8.926174497
7;37;10.20134228
8;37;11.47651007
9;37;12.75167785
10;37;14.02684564
11;37;15.30201342
12;37;16.57718121
13;37;17.85234899
14;37;19.12751678
15;37;20.40268456
16;37;21.67785235
17;37;22.95302013
18;37;24.22818792
19;37;25.5033557
20;37;26.77852349
21;37;28.05369128
22;37;29.32885906
23;37;30.60402685
24;37;31.87919463
25;37;33.15436242
26;37;34.4295302
27;37;35.70469799
28;37;36.97986577
29;37;38.25503356
30;37;39.53020134
31;37;40.80536913
32;37;42.08053691
33;37;43.3557047
34;37;44.63087248
35;37;45.90604027
36;37;47.18120805
37;37;48.45637584
38;37;49.73154362
39;37;51.00671141
40;37;52.28187919
41;37;53.55704698
42;37;54.83221477
43;37;56.10738255
44;37;57.38255034
45;37;58.65771812
46;37;59.93288591
47;37;61.20805369
48;37;62.48322148
49;37;63.75838926
50;37;65.03355705
51;37;66.30872483
52;37;67.58389262
53;37;68.8590604
54;37;70.13422819
55;37;71.40939597
56;37;72.68456376
57;37;73.95973154
58;37;75.23489933
59;37;76.51006711
60;37;77.7852349
61;37;79.06040268
62;37;80.33557047
63;37;81.61073826
64;37;82.88590604
65;37;84.16107383
66;37;85.43624161
67;37;86.7114094
68;37;87.98657718
69;37;89.26174497
70;37;90.53691275
71;37;91.81208054
72;37;93.08724832
73;37;94.36241611
74;37;95.63758389
75;37;96.91275168
76;37;98.18791946
77;37;99.46308725
78;37;100.738255
79;37;102.0134228
80;37;103.2885906
81;37;104.5637584
82;37;105.8389262
83;37;107.114094
84;37;108.3892617
85;37;109.6644295
86;37;110.9395973
87;37;112.2147651
88;37;113.4899329
89;37;114.7651007
90;37;116.0402685
91;37;117.3154362
92;37;118.590604
93;37;119.8657718
94;37;121.1409396
95;37;122.4161074
96;37;123.6912752
97;37;124.966443
98;37;126.2416107
99;37;127.5167785
100;37;128.7919463
101;37;130.0671141
102;37;131.3422819
103;37;132.6174497
104;37;133.8926174
105;37;135.1677852
106;37;136.442953
107;37;137.7181208
108;37;138.9932886
109;37;140.2684564
110;37;141.5436242
111;37;142.8187919
112;37;144.0939597
113;37;145.3691275
114;37;146.6442953
115;37;147.9194631
116;37;149.1946309
117;37;150.4697987
118;37;151.7449664
119;37;153.0201342
120;37;154.295302
121;37;155.5704698
122;37;156.8456376
123;37;158.1208054
124;37;159.3959732
125;37;160.6711409
126;37;161.9463087
127;37;163.2214765
128;37;164.4966443
129;37;165.7718121
130;37;167.0469799
131;37;168.3221477
132;37;169.5973154
133;37;170.8724832
134;37;172.147651
135;37;173.4228188
136;37;174.6979866
137;37;175.9731544
138;37;177.2483221
139;37;178.5234899
140;37;179.7986577
141;37;181.0738255
142;37;182.3489933
143;37;183.6241611
144;37;184.8993289
145;37;186.1744966
146;37;187.4496644
147;37;188.7248322
148;37;190
0;38;1.691176471
1;38;3.382352941
2;38;5.073529412
3;38;6.764705882
4;38;8.455882353
5;38;10.14705882
6;38;11.83823529
7;38;13.52941176
8;38;15.22058824
9;38;16.91176471
10;38;18.60294118
11;38;20.29411765
12;38;21.98529412
13;38;23.67647059
14;38;25.36764706
15;38;27.05882353
16;38;28.75
17;38;30.44117647
18;38;32.13235294
19;38;33.82352941
20;38;35.51470588
21;38;37.20588235
22;38;38.89705882
23;38;40.58823529
24;38;42.27941176
25;38;43.97058824
26;38;45.66176471
27;38;47.35294118
28;38;49.04411765
29;38;50.73529412
30;38;52.42647059
31;38;54.11764706
32;38;55.80882353
33;38;57.5
34;38;59.19117647
35;38;60.88235294
36;38;62.57352941
37;38;64.26470588
38;38;65.95588235
39;38;67.64705882
40;38;69.33823529
41;38;71.02941176
42;38;72.72058824
43;38;74.41176471
44;38;76.10294118
45;38;77.79411765
46;38;79.48529412
47;38;81.17647059
48;38;82.86764706
49;38;84.55882353
50;38;86.25
51;38;87.94117647
52;38;89.63235294
53;38;91.32352941
54;38;93.01470588
55;38;94.70588235
56;38;96.39705882
57;38;98.08823529
58;38;99.77941176
59;38;101.4705882
60;38;103.1617647
61;38;104.8529412
62;38;106.5441176
63;38;108.2352941
64;38;109.9264706
65;38;111.6176471
66;38;113.3088235
67;38;115
68;38;116.6911765
69;38;118.3823529
70;38;120.0735294
71;38;121.7647059
72;38;123.4558824
73;38;125.1470588
74;38;126.8382353
75;38;128.5294118
76;38;130.2205882
77;38;131.9117647
78;38;133.6029412
79;38;135.2941176
80;38;136.9852941
81;38;138.6764706
82;38;140.3676471
83;38;142.0588235
84;38;143.75
85;38;145.4411765
86;38;147.1323529
87;38;148.8235294
88;38;150.5147059
89;38;152.2058824
90;38;153.8970588
91;38;155.5882353
92;38;157.2794118
93;38;158.9705882
94;38;160.6617647
95;38;162.3529412
96;38;164.0441176
97;38;165.7352941
98;38;167.4264706
99;38;169.1176471
100;38;170.8088235
101;38;172.5
102;38;174.1911765
103;38;175.8823529
104;38;177.5735294
105;38;179.2647059
106;38;180.9558824
107;38;182.6470588
108;38;184.3382353
109;38;186.0294118
110;38;187.7205882
111;38;189.4117647
112;38;191.1029412
113;38;192.7941176
114;38;194.4852941
115;38;196.1764706
116;38;197.8676471
117;38;199.5588235
118;38;201.25
119;38;202.9411765
120;38;204.6323529
121;38;206.3235294
122;38;208.0147059
123;38;209.7058824
124;38;211.3970588
125;38;213.0882353
126;38;214.7794118
127;38;216.4705882
128;38;218.1617647
129;38;219.8529412
130;38;221.5441176
131;38;223.2352941
132;38;224.9264706
133;38;226.6176471
134;38;228.3088235
135;38;230
0;39;1.527777778
1;39;3.055555556
2;39;4.583333333
3;39;6.111111111
4;39;7.638888889
5;39;9.166666667
6;39;10.69444444
7;39;12.22222222
8;39;13.75
9;39;15.27777778
10;39;16.80555556
11;39;18.33333333
12;39;19.86111111
13;39;21.38888889
14;39;22.91666667
15;39;24.44444444
16;39;25.97222222
17;39;27.5
18;39;29.02777778
19;39;30.55555556
20;39;32.08333333
21;39;33.61111111
22;39;35.13888889
23;39;36.66666667
24;39;38.19444444
25;39;39.72222222
26;39;41.25
27;39;42.77777778
28;39;44.30555556
29;39;45.83333333
30;39;47.36111111
31;39;48.88888889
32;39;50.41666667
33;39;51.94444444
34;39;53.47222222
35;39;55
36;39;56.52777778
37;39;58.05555556
38;39;59.58333333
39;39;61.11111111
40;39;62.63888889
41;39;64.16666667
42;39;65.69444444
43;39;67.22222222
44;39;68.75
45;39;70.27777778
46;39;71.80555556
47;39;73.33333333
48;39;74.86111111
49;39;76.38888889
50;39;77.91666667
51;39;79.44444444
52;39;80.97222222
53;39;82.5
54;39;84.02777778
55;39;85.55555556
56;39;87.08333333
57;39;88.61111111
58;39;90.13888889
59;39;91.66666667
60;39;93.19444444
61;39;94.72222222
62;39;96.25
63;39;97.77777778
64;39;99.30555556
65;39;100.8333333
66;39;102.3611111
67;39;103.8888889
68;39;105.4166667
69;39;106.9444444
70;39;108.4722222
71;39;110
72;39;111.5277778
73;39;113.0555556
74;39;114.5833333
75;39;116.1111111
76;39;117.6388889
77;39;119.1666667
78;39;120.6944444
79;39;122.2222222
80;39;123.75
81;39;125.2777778
82;39;126.8055556
83;39;128.3333333
84;39;129.8611111
85;39;131.3888889
86;39;132.9166667
87;39;134.4444444
88;39;135.9722222
89;39;137.5
90;39;139.0277778
91;39;140.5555556
92;39;142.0833333
93;39;143.6111111
94;39;145.1388889
95;39;146.6666667
96;39;148.1944444
97;39;149.7222222
98;39;151.25
99;39;152.7777778
100;39;154.3055556
101;39;155.8333333
102;39;157.3611111
103;39;158.8888889
104;39;160.4166667
105;39;161.9444444
106;39;163.4722222
107;39;165
108;39;166.5277778
109;39;168.0555556
110;39;169.5833333
111;39;171.1111111
112;39;172.6388889
113;39;174.1666667
114;39;175.6944444
115;39;177.2222222
116;39;178.75
117;39;180.2777778
118;39;181.8055556
119;39;183.3333333
120;39;184.8611111
121;39;186.3888889
122;39;187.9166667
123;39;189.4444444
124;39;190.9722222
125;39;192.5
126;39;194.0277778
127;39;195.5555556
128;39;197.0833333
129;39;198.6111111
130;39;200.1388889
131;39;201.6666667
132;39;203.1944444
133;39;204.7222222
134;39;206.25
135;39;207.7777778
136;39;209.3055556
137;39;210.8333333
138;39;212.3611111
139;39;213.8888889
140;39;215.4166667
141;39;216.9444444
142;39;218.4722222
143;39;220
0;40;2.160493827
1;40;4.320987654
2;40;6.481481481
3;40;8.641975309
4;40;10.80246914
5;40;12.96296296
6;40;15.12345679
7;40;17.28395062
8;40;19.44444444
9;40;21.60493827
10;40;23.7654321
11;40;25.92592593
12;40;28.08641975
13;40;30.24691358
14;40;32.40740741
15;40;34.56790123
16;40;36.72839506
17;40;38.88888889
18;40;41.04938272
19;40;43.20987654
20;40;45.37037037
21;40;47.5308642
22;40;49.69135802
23;40;51.85185185
24;40;54.01234568
25;40;56.17283951
26;40;58.33333333
27;40;60.49382716
28;40;62.65432099
29;40;64.81481481
30;40;66.97530864
31;40;69.13580247
32;40;71.2962963
33;40;73.45679012
34;40;75.61728395
35;40;77.77777778
36;40;79.9382716
37;40;82.09876543
38;40;84.25925926
39;40;86.41975309
40;40;88.58024691
41;40;90.74074074
42;40;92.90123457
43;40;95.0617284
44;40;97.22222222
45;40;99.38271605
46;40;101.5432099
47;40;103.7037037
48;40;105.8641975
49;40;108.0246914
50;40;110.1851852
51;40;112.345679
52;40;114.5061728
53;40;116.6666667
54;40;118.8271605
55;40;120.9876543
56;40;123.1481481
57;40;125.308642
58;40;127.4691358
59;40;129.6296296
60;40;131.7901235
61;40;133.9506173
62;40;136.1111111
63;40;138.2716049
64;40;140.4320988
65;40;142.5925926
66;40;144.7530864
67;40;146.9135802
68;40;149.0740741
69;40;151.2345679
70;40;153.3950617
71;40;155.5555556
72;40;157.7160494
73;40;159.8765432
74;40;162.037037
75;40;164.1975309
76;40;166.3580247
77;40;168.5185185
78;40;170.6790123
79;40;172.8395062
80;40;175
0;41;2.524271845
1;41;5.048543689
2;41;7.572815534
3;41;10.09708738
4;41;12.62135922
5;41;15.14563107
6;41;17.66990291
7;41;20.19417476
8;41;22.7184466
9;41;25.24271845
10;41;27.76699029
11;41;30.29126214
12;41;32.81553398
13;41;35.33980583
14;41;37.86407767
15;41;40.38834951
16;41;42.91262136
17;41;45.4368932
18;41;47.96116505
19;41;50.48543689
20;41;53.00970874
21;41;55.53398058
22;41;58.05825243
23;41;60.58252427
24;41;63.10679612
25;41;65.63106796
26;41;68.15533981
27;41;70.67961165
28;41;73.2038835
29;41;75.72815534
30;41;78.25242718
31;41;80.77669903
32;41;83.30097087
33;41;85.82524272
34;41;88.34951456
35;41;90.87378641
36;41;93.39805825
37;41;95.9223301
38;41;98.44660194
39;41;100.9708738
40;41;103.4951456
41;41;106.0194175
42;41;108.5436893
43;41;111.0679612
44;41;113.592233
45;41;116.1165049
46;41;118.6407767
47;41;121.1650485
48;41;123.6893204
49;41;126.2135922
50;41;128.7378641
51;41;131.2621359
52;41;133.7864078
53;41;136.3106796
54;41;138.8349515
55;41;141.3592233
56;41;143.8834951
57;41;146.407767
58;41;148.9320388
59;41;151.4563107
60;41;153.9805825
61;41;156.5048544
62;41;159.0291262
63;41;161.5533981
64;41;164.0776699
65;41;166.6019417
66;41;169.1262136
67;41;171.6504854
68;41;174.1747573
69;41;176.6990291
70;41;179.223301
71;41;181.7475728
72;41;184.2718447
73;41;186.7961165
74;41;189.3203883
75;41;191.8446602
76;41;194.368932
77;41;196.8932039
78;41;199.4174757
79;41;201.9417476
80;41;204.4660194
81;41;206.9902913
82;41;209.5145631
83;41;212.038835
84;41;214.5631068
85;41;217.0873786
86;41;219.6116505
87;41;222.1359223
88;41;224.6601942
89;41;227.184466
90;41;229.7087379
91;41;232.2330097
92;41;234.7572816
93;41;237.2815534
94;41;239.8058252
95;41;242.3300971
96;41;244.8543689
97;41;247.3786408
98;41;249.9029126
99;41;252.4271845
100;41;254.9514563
101;41;257.4757282
102;41;260
0;42;1.754385965
1;42;3.50877193
2;42;5.263157895
3;42;7.01754386
4;42;8.771929825
5;42;10.52631579
6;42;12.28070175
7;42;14.03508772
8;42;15.78947368
9;42;17.54385965
10;42;19.29824561
11;42;21.05263158
12;42;22.80701754
13;42;24.56140351
14;42;26.31578947
15;42;28.07017544
16;42;29.8245614
17;42;31.57894737
18;42;33.33333333
19;42;35.0877193
20;42;36.84210526
21;42;38.59649123
22;42;40.35087719
23;42;42.10526316
24;42;43.85964912
25;42;45.61403509
26;42;47.36842105
27;42;49.12280702
28;42;50.87719298
29;42;52.63157895
30;42;54.38596491
31;42;56.14035088
32;42;57.89473684
33;42;59.64912281
34;42;61.40350877
35;42;63.15789474
36;42;64.9122807
37;42;66.66666667
38;42;68.42105263
39;42;70.1754386
40;42;71.92982456
41;42;73.68421053
42;42;75.43859649
43;42;77.19298246
44;42;78.94736842
45;42;80.70175439
46;42;82.45614035
47;42;84.21052632
48;42;85.96491228
49;42;87.71929825
50;42;89.47368421
51;42;91.22807018
52;42;92.98245614
53;42;94.73684211
54;42;96.49122807
55;42;98.24561404
56;42;100
57;42;101.754386
58;42;103.5087719
59;42;105.2631579
60;42;107.0175439
61;42;108.7719298
62;42;110.5263158
63;42;112.2807018
64;42;114.0350877
65;42;115.7894737
66;42;117.5438596
67;42;119.2982456
68;42;121.0526316
69;42;122.8070175
70;42;124.5614035
71;42;126.3157895
72;42;128.0701754
73;42;129.8245614
74;42;131.5789474
75;42;133.3333333
76;42;135.0877193
77;42;136.8421053
78;42;138.5964912
79;42;140.3508772
80;42;142.1052632
81;42;143.8596491
82;42;145.6140351
83;42;147.3684211
84;42;149.122807
85;42;150.877193
86;42;152.6315789
87;42;154.3859649
88;42;156.1403509
89;42;157.8947368
90;42;159.6491228
91;42;161.4035088
92;42;163.1578947
93;42;164.9122807
94;42;166.6666667
95;42;168.4210526
96;42;170.1754386
97;42;171.9298246
98;42;173.6842105
99;42;175.4385965
100;42;177.1929825
101;42;178.9473684
102;42;180.7017544
103;42;182.4561404
104;42;184.2105263
105;42;185.9649123
106;42;187.7192982
107;42;189.4736842
108;42;191.2280702
109;42;192.9824561
110;42;194.7368421
111;42;196.4912281
112;42;198.245614
113;42;200
0;43;1.640625
1;43;3.28125
2;43;4.921875
3;43;6.5625
4;43;8.203125
5;43;9.84375
6;43;11.484375
7;43;13.125
8;43;14.765625
9;43;16.40625
10;43;18.046875
11;43;19.6875
12;43;21.328125
13;43;22.96875
14;43;24.609375
15;43;26.25
16;43;27.890625
17;43;29.53125
18;43;31.171875
19;43;32.8125
20;43;34.453125
21;43;36.09375
22;43;37.734375
23;43;39.375
24;43;41.015625
25;43;42.65625
26;43;44.296875
27;43;45.9375
28;43;47.578125
29;43;49.21875
30;43;50.859375
31;43;52.5
32;43;54.140625
33;43;55.78125
34;43;57.421875
35;43;59.0625
36;43;60.703125
37;43;62.34375
38;43;63.984375
39;43;65.625
40;43;67.265625
41;43;68.90625
42;43;70.546875
43;43;72.1875
44;43;73.828125
45;43;75.46875
46;43;77.109375
47;43;78.75
48;43;80.390625
49;43;82.03125
50;43;83.671875
51;43;85.3125
52;43;86.953125
53;43;88.59375
54;43;90.234375
55;43;91.875
56;43;93.515625
57;43;95.15625
58;43;96.796875
59;43;98.4375
60;43;100.078125
61;43;101.71875
62;43;103.359375
63;43;105
64;43;106.640625
65;43;108.28125
66;43;109.921875
67;43;111.5625
68;43;113.203125
69;43;114.84375
70;43;116.484375
71;43;118.125
72;43;119.765625
73;43;121.40625
74;43;123.046875
75;43;124.6875
76;43;126.328125
77;43;127.96875
78;43;129.609375
79;43;131.25
80;43;132.890625
81;43;134.53125
82;43;136.171875
83;43;137.8125
84;43;139.453125
85;43;141.09375
86;43;142.734375
87;43;144.375
88;43;146.015625
89;43;147.65625
90;43;149.296875
91;43;150.9375
92;43;152.578125
93;43;154.21875
94;43;155.859375
95;43;157.5
96;43;159.140625
97;43;160.78125
98;43;162.421875
99;43;164.0625
100;43;165.703125
101;43;167.34375
102;43;168.984375
103;43;170.625
104;43;172.265625
105;43;173.90625
106;43;175.546875
107;43;177.1875
108;43;178.828125
109;43;180.46875
110;43;182.109375
111;43;183.75
112;43;185.390625
113;43;187.03125
114;43;188.671875
115;43;190.3125
116;43;191.953125
117;43;193.59375
118;43;195.234375
119;43;196.875
120;43;198.515625
121;43;200.15625
122;43;201.796875
123;43;203.4375
124;43;205.078125
125;43;206.71875
126;43;208.359375
127;43;210
0;44;1.268656716
1;44;2.537313433
2;44;3.805970149
3;44;5.074626866
4;44;6.343283582
5;44;7.611940299
6;44;8.880597015
7;44;10.14925373
8;44;11.41791045
9;44;12.68656716
10;44;13.95522388
11;44;15.2238806
12;44;16.49253731
13;44;17.76119403
14;44;19.02985075
15;44;20.29850746
16;44;21.56716418
17;44;22.8358209
18;44;24.10447761
19;44;25.37313433
20;44;26.64179104
21;44;27.91044776
22;44;29.17910448
23;44;30.44776119
24;44;31.71641791
25;44;32.98507463
26;44;34.25373134
27;44;35.52238806
28;44;36.79104478
29;44;38.05970149
30;44;39.32835821
31;44;40.59701493
32;44;41.86567164
33;44;43.13432836
34;44;44.40298507
35;44;45.67164179
36;44;46.94029851
37;44;48.20895522
38;44;49.47761194
39;44;50.74626866
40;44;52.01492537
41;44;53.28358209
42;44;54.55223881
43;44;55.82089552
44;44;57.08955224
45;44;58.35820896
46;44;59.62686567
47;44;60.89552239
48;44;62.1641791
49;44;63.43283582
50;44;64.70149254
51;44;65.97014925
52;44;67.23880597
53;44;68.50746269
54;44;69.7761194
55;44;71.04477612
56;44;72.31343284
57;44;73.58208955
58;44;74.85074627
59;44;76.11940299
60;44;77.3880597
61;44;78.65671642
62;44;79.92537313
63;44;81.19402985
64;44;82.46268657
65;44;83.73134328
66;44;85
67;44;86.26865672
68;44;87.53731343
69;44;88.80597015
70;44;90.07462687
71;44;91.34328358
72;44;92.6119403
73;44;93.88059701
74;44;95.14925373
75;44;96.41791045
76;44;97.68656716
77;44;98.95522388
78;44;100.2238806
79;44;101.4925373
80;44;102.761194
81;44;104.0298507
82;44;105.2985075
83;44;106.5671642
84;44;107.8358209
85;44;109.1044776
86;44;110.3731343
87;44;111.641791
88;44;112.9104478
89;44;114.1791045
90;44;115.4477612
91;44;116.7164179
92;44;117.9850746
93;44;119.2537313
94;44;120.5223881
95;44;121.7910448
96;44;123.0597015
97;44;124.3283582
98;44;125.5970149
99;44;126.8656716
100;44;128.1343284
101;44;129.4029851
102;44;130.6716418
103;44;131.9402985
104;44;133.2089552
105;44;134.4776119
106;44;135.7462687
107;44;137.0149254
108;44;138.2835821
109;44;139.5522388
110;44;140.8208955
111;44;142.0895522
112;44;143.358209
113;44;144.6268657
114;44;145.8955224
115;44;147.1641791
116;44;148.4328358
117;44;149.7014925
118;44;150.9701493
119;44;152.238806
120;44;153.5074627
121;44;154.7761194
122;44;156.0447761
123;44;157.3134328
124;44;158.5820896
125;44;159.8507463
126;44;161.119403
127;44;162.3880597
128;44;163.6567164
129;44;164.9253731
130;44;166.1940299
131;44;167.4626866
132;44;168.7313433
133;44;170
0;45;1.812080537
1;45;3.624161074
2;45;5.436241611
3;45;7.248322148
4;45;9.060402685
5;45;10.87248322
6;45;12.68456376
7;45;14.4966443
8;45;16.30872483
9;45;18.12080537
10;45;19.93288591
11;45;21.74496644
12;45;23.55704698
13;45;25.36912752
14;45;27.18120805
15;45;28.99328859
16;45;30.80536913
17;45;32.61744966
18;45;34.4295302
19;45;36.24161074
20;45;38.05369128
21;45;39.86577181
22;45;41.67785235
23;45;43.48993289
24;45;45.30201342
25;45;47.11409396
